id,Venda_Departamento
1_20_2013-07-19,7013.222738160162
1_20_2013-07-26,6955.770586509594
1_21_2012-11-02,7913.178699295706
1_21_2012-11-09,7907.816370539284
1_21_2012-11-16,8126.757339653996
1_21_2012-11-23,8352.973826696414
1_21_2012-11-30,8151.742672342795
1_21_2012-12-07,8557.346974958336
1_21_2012-12-14,8525.218913092765
1_21_2012-12-21,8611.652865592041
1_21_2012-12-28,8383.536815901687
1_21_2013-01-04,7286.356010836113
1_21_2013-01-11,7270.979843751349
1_21_2013-01-18,7296.9796089205975
1_21_2013-01-25,7290.379553502501
1_21_2013-02-01,7612.218714502161
1_21_2013-02-08,7638.526600110043
1_21_2013-02-15,7451.622592064094
1_21_2013-02-22,7458.14805873076
1_21_2013-03-01,7453.471943290015
1_21_2013-03-08,7427.91904915327
1_21_2013-03-15,7428.079182331932
1_21_2013-03-22,7559.14551075236
1_21_2013-03-29,7605.457932260223
1_21_2013-04-05,7540.913471417851
1_21_2013-04-12,7320.250591725536
1_21_2013-04-19,7505.022809312284
1_21_2013-04-26,7540.736515588311
1_21_2013-05-03,6713.2248877948905
1_21_2013-05-10,6639.318481479938
1_21_2013-05-17,6649.423133337288
1_21_2013-05-24,7338.489795924743
1_21_2013-05-31,6577.251385335681
1_21_2013-06-07,6526.236258986787
1_21_2013-06-14,6681.195737604942
1_21_2013-06-21,6639.142252863817
1_21_2013-06-28,6523.088158501421
1_21_2013-07-05,7669.165974120073
1_21_2013-07-12,6599.197676686557
1_21_2013-07-19,6510.505120477552
1_21_2013-07-26,6617.859748087179
1_22_2012-11-02,7961.387058866514
1_22_2012-11-09,8034.064100363392
1_22_2012-11-16,7992.997724078941
1_22_2012-11-23,14645.77354056819
1_22_2012-11-30,10729.89184860818
1_22_2012-12-07,9420.665916866048
1_22_2012-12-14,9632.892039815815
1_22_2012-12-21,9580.590511195744
1_22_2012-12-28,10245.3119794938
1_22_2013-01-04,7357.45398754105
1_22_2013-01-11,7429.434230211436
1_22_2013-01-18,7312.081209624385
1_22_2013-01-25,7183.935111089182
1_22_2013-02-01,7738.895366100349
1_22_2013-02-08,7930.4306420423345
1_22_2013-02-15,8344.643681202959
1_22_2013-02-22,8268.295660220372
1_22_2013-03-01,8072.03597914031
1_22_2013-03-08,7800.684799437901
1_22_2013-03-15,7591.468557045006
1_22_2013-03-22,7500.768415627408
1_22_2013-03-29,8251.453820744799
1_22_2013-04-05,6766.624301666013
1_22_2013-04-12,6582.291111516576
1_22_2013-04-19,6556.472906564096
1_22_2013-04-26,6598.885752544638
1_22_2013-05-03,16268.007232568909
1_22_2013-05-10,16749.65587491741
1_22_2013-05-17,16363.549852462953
1_22_2013-05-24,16453.674008259
1_22_2013-05-31,15924.526209742415
1_22_2013-06-07,15901.588252786785
1_22_2013-06-14,16499.180661421608
1_22_2013-06-21,16421.807926721034
1_22_2013-06-28,16106.735602196457
1_22_2013-07-05,17221.958757363936
1_22_2013-07-12,16642.823476445607
1_22_2013-07-19,16431.554742922337
1_22_2013-07-26,16304.53082121827
1_23_2012-11-02,22348.923142145486
1_23_2012-11-09,21859.9247356123
1_23_2012-11-16,22383.683254417843
1_23_2012-11-23,30288.943908067053
1_23_2012-11-30,29997.416722371872
1_23_2012-12-07,42050.42308391193
1_23_2012-12-14,36699.53368862865
1_23_2012-12-21,43059.24405734241
1_23_2012-12-28,28039.993770781235
1_23_2013-01-04,16374.415038045676
1_23_2013-01-11,16087.329008107237
1_23_2013-01-18,16171.806865664725
1_23_2013-01-25,15954.656640271738
1_23_2013-02-01,20371.592004176964
1_23_2013-02-08,21275.77832106783
1_23_2013-02-15,20327.99875555023
1_23_2013-02-22,20217.63295557472
1_23_2013-03-01,19884.077506567366
1_23_2013-03-08,19394.57032249156
1_23_2013-03-15,19673.442541825254
1_23_2013-03-22,22468.941096770963
1_23_2013-03-29,21783.832570818904
1_23_2013-04-05,21347.27130100973
1_23_2013-04-12,19232.90984080059
1_23_2013-04-19,19611.13225453075
1_23_2013-04-26,19255.829140995396
1_23_2013-05-03,47287.88963251329
1_23_2013-05-10,48172.76740849231
1_23_2013-05-17,48343.62374350125
1_23_2013-05-24,54827.49730359612
1_23_2013-05-31,48875.12847742976
1_23_2013-06-07,48908.97572495273
1_23_2013-06-14,51671.53447850401
1_23_2013-06-21,52217.068965638995
1_23_2013-06-28,51673.19602239262
1_23_2013-07-05,56849.0467939637
1_23_2013-07-12,51881.43781162601
1_23_2013-07-19,50330.144875886705
1_23_2013-07-26,50612.195810068224
1_24_2012-11-02,7022.876358453069
1_24_2012-11-09,7528.719329455147
1_24_2012-11-16,7722.267195871402
1_24_2012-11-23,10739.461971175551
1_24_2012-11-30,10379.55777382075
1_24_2012-12-07,9810.412785667517
1_24_2012-12-14,9495.542535459897
1_24_2012-12-21,10082.346599718932
1_24_2012-12-28,7040.798108938083
1_24_2013-01-04,4434.5589648186515
1_24_2013-01-11,4233.277744798176
1_24_2013-01-18,4415.384323151985
1_24_2013-01-25,4243.77315313151
1_24_2013-02-01,5662.076770090019
1_24_2013-02-08,5787.626851193792
1_24_2013-02-15,5788.940827417137
1_24_2013-02-22,5670.44024840863
1_24_2013-03-01,5681.8489085819665
1_24_2013-03-08,5501.549140500196
1_24_2013-03-15,5501.768030669069
1_24_2013-03-22,5416.414198809989
1_24_2013-03-29,5513.364621269426
1_24_2013-04-05,4569.058697711529
1_24_2013-04-12,4564.0805055524625
1_24_2013-04-19,4697.073981435455
1_24_2013-04-26,4725.766042715759
1_24_2013-05-03,14622.0290361691
1_24_2013-05-10,14634.102733523532
1_24_2013-05-17,14461.56307170101
1_24_2013-05-24,15263.282907895236
1_24_2013-05-31,14630.09026832694
1_24_2013-06-07,14446.451317889549
1_24_2013-06-14,14815.01110759804
1_24_2013-06-21,14642.685441030579
1_24_2013-06-28,15148.783642808781
1_24_2013-07-05,16751.433206910384
1_24_2013-07-12,15813.956424688602
1_24_2013-07-19,15705.131488128887
1_24_2013-07-26,15577.643217822371
1_25_2012-11-02,10072.472125060664
1_25_2012-11-09,9994.729490153844
1_25_2012-11-16,10072.472125060664
1_25_2012-11-23,10096.901173313898
1_25_2012-11-30,10046.928171749272
1_25_2012-12-07,10563.381064262585
1_25_2012-12-14,10086.74154637121
1_25_2012-12-21,10786.932429026156
1_25_2012-12-28,10174.981785169375
1_25_2013-01-04,4853.388616292869
1_25_2013-01-11,4860.856184602878
1_25_2013-01-18,4987.73062244671
1_25_2013-01-25,5023.806342765614
1_25_2013-02-01,7579.546341291991
1_25_2013-02-08,7659.637379486301
1_25_2013-02-15,7581.05532949622
1_25_2013-02-22,7581.05532949622
1_25_2013-03-01,7756.468896554339
1_25_2013-03-08,7575.180966747691
1_25_2013-03-15,7607.367582935558
1_25_2013-03-22,7760.817627421205
1_25_2013-03-29,7756.213106064628
1_25_2013-04-05,7630.714124055082
1_25_2013-04-12,7480.400489375495
1_25_2013-04-19,7518.082160420517
1_25_2013-04-26,7566.130987102963
1_25_2013-05-03,17431.17541580331
1_25_2013-05-10,17670.97211111168
1_25_2013-05-17,17504.376710635323
1_25_2013-05-24,18086.30096836733
1_25_2013-05-31,17646.85957945947
1_25_2013-06-07,17673.156957607614
1_25_2013-06-14,17620.834157617086
1_25_2013-06-21,17981.524552150582
1_25_2013-06-28,17892.864930028623
1_25_2013-07-05,16638.54434792875
1_25_2013-07-12,16624.160826748364
1_25_2013-07-19,17244.93492559887
1_25_2013-07-26,17166.65971335972
1_26_2012-11-02,7961.5548163997355
1_26_2012-11-09,8081.373445833791
1_26_2012-11-16,7877.104699135885
1_26_2012-11-23,8749.317951597266
1_26_2012-11-30,8625.009990119655
1_26_2012-12-07,8541.782506853642
1_26_2012-12-14,8665.09597595124
1_26_2012-12-21,8860.590506675131
1_26_2012-12-28,8241.123717300508
1_26_2013-01-04,5582.008199464361
1_26_2013-01-11,5539.583329592932
1_26_2013-01-18,5582.213526854836
1_26_2013-01-25,5566.2780176881715
1_26_2013-02-01,6757.761095664833
1_26_2013-02-08,6795.0841423315
1_26_2013-02-15,6818.28993946062
1_26_2013-02-22,6818.28993946062
1_26_2013-03-01,6761.755406193533
1_26_2013-03-08,6737.611380567279
1_26_2013-03-15,6844.235958109278
1_26_2013-03-22,6894.322631782093
1_26_2013-03-29,6919.770879523339
1_26_2013-04-05,6818.744391439499
1_26_2013-04-12,6696.148340794794
1_26_2013-04-19,6706.931843101717
1_26_2013-04-26,6803.849146384538
1_26_2013-05-03,17874.469907902156
1_26_2013-05-10,19198.883736671887
1_26_2013-05-17,18030.806998127766
1_26_2013-05-24,17107.185685320987
1_26_2013-05-31,16990.249537428495
1_26_2013-06-07,17315.839525949898
1_26_2013-06-14,15683.273253394864
1_26_2013-06-21,15286.370421747228
1_26_2013-06-28,15248.844385757426
1_26_2013-07-05,15669.640713394867
1_26_2013-07-12,15274.694465260349
1_26_2013-07-19,15734.384877999679
1_26_2013-07-26,15301.369684307969
1_27_2012-11-02,1810.23922521838
1_27_2012-11-09,1795.2209106909627
1_27_2012-11-16,1776.5125440237834
1_27_2012-11-23,1934.9752806876752
1_27_2012-11-30,1871.770741689619
1_27_2012-12-07,4252.548041060608
1_27_2012-12-14,2570.757621675822
1_27_2012-12-21,4182.2465554465725
1_27_2012-12-28,2085.260769825782
1_27_2013-01-04,1244.5293533574268
1_27_2013-01-11,1236.3046939410444
1_27_2013-01-18,1195.8400709870778
1_27_2013-01-25,1025.1097806456135
1_27_2013-02-01,972.3759048056183
1_27_2013-02-08,1066.3406774444468
1_27_2013-02-15,1364.383427035887
1_27_2013-02-22,1333.6550376023652
1_27_2013-03-01,1141.8742825086697
1_27_2013-03-08,1213.2002387757568
1_27_2013-03-15,1027.637976301063
1_27_2013-03-22,854.4816944542634
1_27_2013-03-29,1230.0299048197126
1_27_2013-04-05,869.5074009908241
1_27_2013-04-12,830.4676182759285
1_27_2013-04-19,770.0177963333799
1_27_2013-04-26,844.4655469244714
1_27_2013-05-03,2451.730843446453
1_27_2013-05-10,2531.6768656353725
1_27_2013-05-17,2437.558462927352
1_27_2013-05-24,2430.3762441502954
1_27_2013-05-31,2429.899724603512
1_27_2013-06-07,2433.220410070209
1_27_2013-06-14,2409.2863475368504
1_27_2013-06-21,2405.710621502982
1_27_2013-06-28,2449.5333294394904
1_27_2013-07-05,2423.8587393663547
1_27_2013-07-12,2440.1988678490816
1_27_2013-07-19,2432.7890771420107
1_27_2013-07-26,2419.5255971433903
1_28_2012-11-02,631.1416980332536
1_28_2012-11-09,607.8490466933068
1_28_2012-11-16,614.3245637153882
1_28_2012-11-23,703.755102691594
1_28_2012-11-30,717.4732520111758
1_28_2012-12-07,703.866542241552
1_28_2012-12-14,674.6520469486193
1_28_2012-12-21,695.3273188123718
1_28_2012-12-28,673.744192265021
1_28_2013-01-04,587.1652575783706
1_28_2013-01-11,560.8085334495828
1_28_2013-01-18,574.988897852681
1_28_2013-01-25,550.7916290377458
1_28_2013-02-01,592.6728506826719
1_28_2013-02-08,601.1606513201185
1_28_2013-02-15,611.040365351504
1_28_2013-02-22,600.8640991718503
1_28_2013-03-01,582.4907161989506
1_28_2013-03-08,606.9481722501155
1_28_2013-03-15,578.5982421148293
1_28_2013-03-22,614.3262468681204
1_28_2013-03-29,625.8630108373778
1_28_2013-04-05,591.8631230150941
1_28_2013-04-12,532.652675934234
1_28_2013-04-19,475.4150898064408
1_28_2013-04-26,544.4758024464581
1_28_2013-05-03,936.231065776067
1_28_2013-05-10,942.1672975015817
1_28_2013-05-17,945.0695367726432
1_28_2013-05-24,718.3040737268138
1_28_2013-05-31,693.524566872981
1_28_2013-06-07,647.7755283657445
1_28_2013-06-14,637.7275862465799
1_28_2013-06-21,636.6148833564
1_28_2013-06-28,644.9683100699643
1_28_2013-07-05,628.05468624658
1_28_2013-07-12,634.3218764516381
1_28_2013-07-19,625.0554144500431
1_28_2013-07-26,646.6816525299648
1_29_2012-11-02,4972.046212540731
1_29_2012-11-09,4785.319886670112
1_29_2012-11-16,5108.641937153528
1_29_2012-11-23,5812.097812901782
1_29_2012-11-30,5407.0991243985745
1_29_2012-12-07,9194.713258025598
1_29_2012-12-14,8366.427061679628
1_29_2012-12-21,10539.91199254811
1_29_2012-12-28,8998.804262113576
1_29_2013-01-04,3025.0839978160016
1_29_2013-01-11,2892.8834723259542
1_29_2013-01-18,3046.0552785115747
1_29_2013-01-25,2807.4802787134035
1_29_2013-02-01,2757.0097980110477
1_29_2013-02-08,2829.5517035018356
1_29_2013-02-15,2961.4306246870883
1_29_2013-02-22,2868.9408350011026
1_29_2013-03-01,2639.3139402481
1_29_2013-03-08,2826.897147769956
1_29_2013-03-15,2610.354421737216
1_29_2013-03-22,2616.1405103730735
1_29_2013-03-29,2906.4419697692915
1_29_2013-04-05,2508.431407330774
1_29_2013-04-12,2529.378370290371
1_29_2013-04-19,2543.801246201849
1_29_2013-04-26,2577.849382734126
1_29_2013-05-03,9896.087230533827
1_29_2013-05-10,9657.424227287402
1_29_2013-05-17,9911.02076436562
1_29_2013-05-24,12518.914853005046
1_29_2013-05-31,10518.071244605811
1_29_2013-06-07,9694.68641040281
1_29_2013-06-14,10494.96213581601
1_29_2013-06-21,10368.449114134934
1_29_2013-06-28,9685.355069295088
1_29_2013-07-05,13325.108120112453
1_29_2013-07-12,9822.420930754724
1_29_2013-07-19,9802.683006356063
1_29_2013-07-26,9707.255421590527
1_30_2012-11-02,2524.4343595831647
1_30_2012-11-09,2407.1106829216133
1_30_2012-11-16,2387.0898654624057
1_30_2012-11-23,2571.664480123549
1_30_2012-11-30,2367.8671077473546
1_30_2012-12-07,2809.0101165866054
1_30_2012-12-14,2658.8049987941695
1_30_2012-12-21,2977.4910527624224
1_30_2012-12-28,2710.8903740642318
1_30_2013-01-04,2254.4465008938514
1_30_2013-01-11,2262.7391796944726
1_30_2013-01-18,2285.50669427604
1_30_2013-01-25,2272.3612751580135
1_30_2013-02-01,2688.8595551843637
1_30_2013-02-08,2695.617866862726
1_30_2013-02-15,2675.3991366277583
1_30_2013-02-22,2654.2865896896187
1_30_2013-03-01,2636.291450867862
1_30_2013-03-08,2600.2768950302416
1_30_2013-03-15,2599.422228183967
1_30_2013-03-22,2659.2670599862013
1_30_2013-03-29,2612.882821214182
1_30_2013-04-05,2631.108396864731
1_30_2013-04-12,2600.758319331153
1_30_2013-04-19,2603.090840767219
1_30_2013-04-26,2607.5490836522094
1_30_2013-05-03,8583.547441862996
1_30_2013-05-10,8735.458278170205
1_30_2013-05-17,8729.685611242643
1_30_2013-05-24,8854.18590080893
1_30_2013-05-31,8578.804754936195
1_30_2013-06-07,8605.993024296537
1_30_2013-06-14,8640.68534350127
1_30_2013-06-21,8641.832626072346
1_30_2013-06-28,8766.851046662314
1_30_2013-07-05,8853.190600852651
1_30_2013-07-12,8686.08946196627
1_30_2013-07-19,8580.430439645299
1_30_2013-07-26,8835.193108294141
1_31_2012-11-02,1706.1106204376797
1_31_2012-11-09,1790.2800939375968
1_31_2012-11-16,1571.166936714964
1_31_2012-11-23,1576.0118279344376
1_31_2012-11-30,1576.9177284386105
1_31_2012-12-07,4034.2119524915497
1_31_2012-12-14,3604.7370239604143
1_31_2012-12-21,4072.1919366426114
1_31_2012-12-28,2011.168655284743
1_31_2013-01-04,1654.1741393633574
1_31_2013-01-11,1678.6986322175642
1_31_2013-01-18,1684.8827662643027
1_31_2013-01-25,1670.1269488583337
1_31_2013-02-01,1788.1974083823804
1_31_2013-02-08,1779.927779652222
1_31_2013-02-15,1808.3444390966658
1_31_2013-02-22,1794.6796367157135
1_31_2013-03-01,1705.3299825436122
1_31_2013-03-08,1609.7693095372422
1_31_2013-03-15,1640.6792757776684
1_31_2013-03-22,1657.2522474291015
1_31_2013-03-29,1622.199708631739
1_31_2013-04-05,1140.7898595149634
1_31_2013-04-12,1152.9957386501121
1_31_2013-04-19,1112.7694172524277
1_31_2013-04-26,1152.4211499027874
1_31_2013-05-03,3508.599413687118
1_31_2013-05-10,3579.7229406983656
1_31_2013-05-17,3495.4491643822444
1_31_2013-05-24,3439.840639439964
1_31_2013-05-31,3443.5161660581857
1_31_2013-06-07,3468.606131342506
1_31_2013-06-14,3462.16912085022
1_31_2013-06-21,3506.0485008502205
1_31_2013-06-28,3839.184246332517
1_31_2013-07-05,7486.386515934195
1_31_2013-07-12,7754.8055505630755
1_31_2013-07-19,7553.304491447017
1_31_2013-07-26,7749.786121448301
1_32_2012-11-02,6425.903946885547
1_32_2012-11-09,6415.832902455493
1_32_2012-11-16,6343.72951047811
1_32_2012-11-23,6930.980527165806
1_32_2012-11-30,6418.507299269212
1_32_2012-12-07,25424.513576709986
1_32_2012-12-14,11521.597001580041
1_32_2012-12-21,20058.330526268008
1_32_2012-12-28,12021.335218228174
1_32_2013-01-04,9781.470528458514
1_32_2013-01-11,8673.793970421833
1_32_2013-01-18,6088.080927748754
1_32_2013-01-25,5919.63714887874
1_32_2013-02-01,6858.236332694213
1_32_2013-02-08,7155.208675691746
1_32_2013-02-15,8351.828763402447
1_32_2013-02-22,7068.262719080886
1_32_2013-03-01,6301.288247599915
1_32_2013-03-08,6352.17235521439
1_32_2013-03-15,6337.4249923433
1_32_2013-03-22,6831.395984396876
1_32_2013-03-29,6352.17235521439
1_32_2013-04-05,6194.160070669988
1_32_2013-04-12,6173.414551622369
1_32_2013-04-19,6194.160070669988
1_32_2013-04-26,6194.160070669988
1_32_2013-05-03,16484.005020240507
1_32_2013-05-10,16725.346112452367
1_32_2013-05-17,17429.7306716044
1_32_2013-05-24,16630.654233971218
1_32_2013-05-31,16479.462045496923
1_32_2013-06-07,15306.564607957875
1_32_2013-06-14,15691.779610900472
1_32_2013-06-21,15365.629207833132
1_32_2013-06-28,15442.389240497085
1_32_2013-07-05,15551.853377413921
1_32_2013-07-12,15165.372887823165
1_32_2013-07-19,15051.61216056371
1_32_2013-07-26,15144.38509177504
1_33_2012-11-02,5785.028516212359
1_33_2012-11-09,5800.908255532305
1_33_2012-11-16,5635.679338558223
1_33_2012-11-23,6507.208653347458
1_33_2012-11-30,5724.263843143761
1_33_2012-12-07,18410.899752430545
1_33_2012-12-14,9250.194808244732
1_33_2012-12-21,12940.759606157842
1_33_2012-12-28,6896.892417716406
1_33_2013-01-04,7949.5693708199115
1_33_2013-01-11,7022.113866543758
1_33_2013-01-18,5132.876465536015
1_33_2013-01-25,5108.958340426529
1_33_2013-02-01,6181.78357917455
1_33_2013-02-08,6280.087725607684
1_33_2013-02-15,6800.023314502889
1_33_2013-02-22,6186.923634608845
1_33_2013-03-01,5695.656203385192
1_33_2013-03-08,5681.2675814407485
1_33_2013-03-15,5722.027766112569
1_33_2013-03-22,6081.391030877214
1_33_2013-03-29,5625.026281440748
1_33_2013-04-05,5530.627184906614
1_33_2013-04-12,5530.627184906614
1_33_2013-04-19,5530.627184906614
1_33_2013-04-26,5530.627184906614
1_33_2013-05-03,18901.470196797956
1_33_2013-05-10,18656.523550193153
1_33_2013-05-17,18810.18014268566
1_33_2013-05-24,19312.824480499487
1_33_2013-05-31,19265.72305591408
1_33_2013-06-07,18618.061781687265
1_33_2013-06-14,18882.596045253333
1_33_2013-06-21,18835.30253424109
1_33_2013-06-28,19005.243179973528
1_33_2013-07-05,19379.644214584878
1_33_2013-07-12,18750.52396067052
1_33_2013-07-19,18629.704033827737
1_33_2013-07-26,18591.59846784562
1_34_2012-11-02,12268.372139158342
1_34_2012-11-09,12471.82327118649
1_34_2012-11-16,13458.66347004951
1_34_2012-11-23,14189.764284216219
1_34_2012-11-30,14055.079987887262
1_34_2012-12-07,14626.398966765331
1_34_2012-12-14,13978.427541899335
1_34_2012-12-21,14125.786176431759
1_34_2012-12-28,12405.181043545623
1_34_2013-01-04,8731.259310002799
1_34_2013-01-11,9123.128124835534
1_34_2013-01-18,8719.396803175425
1_34_2013-01-25,9014.750929835533
1_34_2013-02-01,11477.557782914051
1_34_2013-02-08,11481.508253007822
1_34_2013-02-15,11617.810332402041
1_34_2013-02-22,11731.112396692974
1_34_2013-03-01,11254.948182411195
1_34_2013-03-08,11690.792459004342
1_34_2013-03-15,11187.88911199545
1_34_2013-03-22,11772.089141405173
1_34_2013-03-29,11973.372401264836
1_34_2013-04-05,10031.236930216419
1_34_2013-04-12,9866.861283569846
1_34_2013-04-19,10060.126623207976
1_34_2013-04-26,10043.854857604041
1_34_2013-05-03,23079.596252162846
1_34_2013-05-10,24020.26262391883
1_34_2013-05-17,24277.747125993184
1_34_2013-05-24,24971.440518211344
1_34_2013-05-31,24666.400306312706
1_34_2013-06-07,24532.088555142254
1_34_2013-06-14,25152.183445144394
1_34_2013-06-21,25488.182936850746
1_34_2013-06-28,24719.144722161334
1_34_2013-07-05,24655.398901266442
1_34_2013-07-12,24558.967435234706
1_34_2013-07-19,24645.479610131453
1_34_2013-07-26,24411.54510889722
1_35_2012-11-02,1864.073510171412
1_35_2012-11-09,1891.8225476062464
1_35_2012-11-16,1819.935769978177
1_35_2012-11-23,1864.6488359684465
1_35_2012-11-30,1867.5306758278489
1_35_2012-12-07,2080.877180846448
1_35_2012-12-14,1954.9583270897585
1_35_2012-12-21,2023.503099541057
1_35_2012-12-28,2117.060593659175
1_35_2013-01-04,1502.0072568594114
1_35_2013-01-11,1529.341046585649
1_35_2013-01-18,1508.535676703086
1_35_2013-01-25,1508.0033732445727
1_35_2013-02-01,1993.111098358359
1_35_2013-02-08,2017.6673638908653
1_35_2013-02-15,1835.047624029197
1_35_2013-02-22,1831.2535651525184
1_35_2013-03-01,1779.3150458335183
1_35_2013-03-08,1792.396121879569
1_35_2013-03-15,1873.262092573036
1_35_2013-03-22,2074.486421263509
1_35_2013-03-29,2018.6144286795811
1_35_2013-04-05,1934.7204501717956
1_35_2013-04-12,1764.027396853524
1_35_2013-04-19,1895.019463799166
1_35_2013-04-26,1910.346514400188
1_35_2013-05-03,3954.0710695324124
1_35_2013-05-10,3712.2929519142904
1_35_2013-05-17,3808.524034456152
1_35_2013-05-24,3962.8188349979955
1_35_2013-05-31,3922.462499063547
1_35_2013-06-07,3902.9828393481002
1_35_2013-06-14,3879.5916470067245
1_35_2013-06-21,3891.2967293468323
1_35_2013-06-28,3602.6051038123514
1_35_2013-07-05,3875.9226397639077
1_35_2013-07-12,3804.146387681875
1_35_2013-07-19,3791.224901453736
1_35_2013-07-26,3583.546773403184
1_36_2012-11-02,1800.3332963996675
1_36_2012-11-09,1503.273659898031
1_36_2012-11-16,1804.0212400693958
